,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice,log_SalePrice,AgeHome,YrsSnRmdl,TotBthrm,TotFloors,NeighbQual,HasFireplace,HasAlley,HasFence,HasPool,HasGarage,NearNeg,NearPos
59,RL,60,7200,Reg,Bnk,Inside,Gtl,1Fam,5,7,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,0,0,780,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,196,0,0,0,0,1,WD,Normal,124900,11.73526869611367,36,36,1.0,1,TA,1,0,1,0,1,0,0
60,RL,63,13072,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,0,0,1158,3,1,Gd,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,50,0,0,0,5,New,Partial,158000,11.970350312009105,2,2,2.5,1,Fa,1,0,0,0,1,1,0
61,RM,60,7200,Reg,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,GasA,TA,N,SBrkr,530,0,1111,3,1,Fa,Typ,NoFireplace,Detchd,Unf,1,TA,TA,other,0,0,144,0,0,3,WD,Normal,101000,11.522875795823397,87,11,1.0,1,Po,1,0,0,0,1,0,0
62,RL,44,6442,IR1,Lvl,Inside,Gtl,TwnhsE,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,0,0,1370,2,1,Gd,Typ,Gd,Attchd,RFn,2,TA,TA,Y,120,49,0,0,0,10,WD,Normal,202500,12.218495165528731,1,1,2.0,1,Ex,1,0,0,0,1,0,0
63,RM,50,10300,IR1,Bnk,Inside,Gtl,1Fam,7,6,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,808,0,1710,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,12,11,64,0,0,4,WD,Normal,140000,11.84939770159144,89,60,2.0,1,TA,1,0,1,0,1,1,0
64,RL,68,9375,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,GasA,Ex,Y,SBrkr,977,0,2034,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,576,36,0,0,0,2,WD,Normal,219500,12.299107511497363,12,11,3.5,1,TA,1,0,1,0,1,0,0
65,RL,76,9591,Reg,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,GasA,Ex,Y,SBrkr,1330,0,2473,4,1,Gd,Typ,Gd,BuiltIn,RFn,3,TA,TA,Y,192,151,0,0,0,10,WD,Normal,317000,12.666657052859417,3,2,2.5,1,Ex,1,0,0,0,1,0,0
66,RL,68,19900,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,287,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,TA,Y,SBrkr,0,0,2207,3,1,TA,Min1,Gd,Attchd,RFn,2,TA,TA,Y,301,0,0,0,0,7,WD,Normal,180000,12.100712129872347,40,21,3.0,1,Fa,1,0,0,0,1,0,1
67,RL,72,10665,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,0,0,1479,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,144,29,0,0,0,6,WD,Normal,226000,12.328290278254423,4,4,3.0,1,TA,1,0,0,0,1,0,0
68,RM,47,4608,Reg,Lvl,Corner,Gtl,1Fam,4,6,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,747,GasA,TA,Y,SBrkr,0,0,747,2,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,6,WD,Normal,80000,11.289781913656018,65,60,1.0,1,TA,1,0,0,0,1,1,0
69,RL,81,15593,Reg,Lvl,Corner,Gtl,1Fam,7,4,Gable,CompShg,BrkFace,AsbShng,None,0,Gd,TA,CBlock,TA,TA,No,BLQ,603,Unf,0,701,1304,other,TA,Y,SBrkr,983,0,2287,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,0,21,114,0,0,7,WD,Normal,225000,12.323855681186558,53,53,2.0,1,TA,1,0,0,0,1,0,0
70,RL,95,13651,IR1,Lvl,Inside,Gtl,1Fam,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,1115,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880,Unf,0,343,2223,GasA,Ex,Y,SBrkr,0,0,2223,3,1,TA,Typ,Gd,Attchd,Fin,2,TA,TA,Y,300,0,0,0,0,2,WD,Normal,244000,12.404923504275338,34,34,3.0,1,Fa,1,0,0,0,1,0,0
71,RL,69,7599,Reg,Lvl,Corner,Gtl,1Fam,4,6,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,565,Unf,0,280,845,GasA,TA,Y,SBrkr,0,0,845,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,WD,Normal,129500,11.771436160121729,25,1,2.0,1,Po,1,0,0,0,1,0,0
72,RL,74,10141,IR1,Lvl,Corner,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,832,832,GasA,Gd,Y,SBrkr,833,0,1718,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,0,94,0,0,291,12,WD,Normal,185000,12.128111104060462,11,11,2.5,1,TA,1,0,0,0,1,0,0
73,RL,85,10200,Reg,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,TA,TA,CBlock,TA,TA,No,ALQ,320,BLQ,362,404,1086,GasA,Gd,Y,SBrkr,0,0,1086,3,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,5,WD,Normal,144900,11.883799128308773,56,7,2.0,1,Fa,1,0,1,0,1,0,0
74,RM,60,5790,Reg,Lvl,Corner,Gtl,1Fam,3,6,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,GasA,Gd,N,SBrkr,765,0,1605,3,2,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,202,0,0,5,WD,Normal,107400,11.584315461056901,95,60,2.0,1,TA,1,0,0,0,1,0,0
75,RM,21,1596,Reg,Lvl,Inside,Gtl,Twnhs,4,5,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462,Unf,0,0,462,GasA,TA,Y,SBrkr,462,0,988,2,1,TA,Typ,NoFireplace,BuiltIn,Unf,1,TA,TA,Y,120,101,0,0,0,11,WD,Normal,91000,11.418614785498987,36,36,2.0,1,Po,1,0,1,0,1,0,0
76,RL,68,8475,IR1,Lvl,Inside,Gtl,1Fam,4,7,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,228,Unf,0,724,952,GasA,Ex,Y,other,0,0,952,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,4,WD,Normal,135750,11.818570237796182,52,52,1.0,1,Fa,1,0,0,0,1,0,0
77,RM,50,8635,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,336,GLQ,41,295,672,GasA,TA,Y,SBrkr,213,0,1285,2,1,TA,Min1,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,1,WD,Normal,127000,11.751942365440728,60,7,2.0,1,Fa,1,0,1,0,1,0,0
78,RL,72,10778,Reg,Lvl,Inside,Gtl,Duplex,4,5,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1768,1768,GasA,TA,N,SBrkr,0,0,1768,4,2,TA,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,4,WD,Normal,136500,11.824079893607152,42,42,2.0,1,Po,1,0,0,0,0,0,0
79,RM,60,10440,Reg,Lvl,Corner,Gtl,1Fam,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,440,440,GasA,Gd,Y,SBrkr,548,0,1230,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,74,0,128,0,0,5,WD,Normal,110000,11.608235644774552,99,28,1.5,1,TA,1,1,1,0,1,0,0
80,RL,100,13000,Reg,Lvl,Corner,Gtl,1Fam,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,448,896,GasA,TA,Y,SBrkr,960,0,2142,4,1,Gd,Typ,Gd,Attchd,Fin,1,TA,TA,Y,0,72,0,0,252,6,WD,Normal,193500,12.173032791451973,41,41,2.5,1,Fa,1,0,0,0,1,0,0
81,RM,32,4500,Reg,Lvl,FR2,Gtl,TwnhsE,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,TA,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,0,36,1237,GasA,Ex,Y,SBrkr,0,0,1337,2,1,TA,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,0,199,0,0,0,3,WD,Normal,153500,11.941455846009388,8,8,3.0,1,Po,1,0,0,0,1,0,0
82,RL,78,10206,Reg,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,468,TA,TA,PConc,Gd,TA,No,GLQ,33,Unf,0,1530,1563,GasA,Ex,Y,SBrkr,0,0,1563,3,1,Gd,Typ,Gd,Attchd,RFn,3,TA,TA,Y,144,99,0,0,0,10,WD,Normal,245000,12.409013489526863,1,1,2.0,1,Gd,1,0,0,0,1,0,0
83,RL,80,8892,IR1,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SBrkr,0,0,1065,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,74,0,0,0,0,7,COD,Normal,126500,11.747997587149712,47,47,1.5,1,Fa,1,0,0,0,1,0,0
84,RL,68,8530,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,670,0,1474,3,1,TA,Typ,TA,BuiltIn,Fin,2,TA,TA,Y,120,72,0,0,0,5,WD,Normal,168500,12.034691028774553,14,13,2.5,1,TA,1,0,0,0,1,0,0
85,RL,121,16059,Reg,Lvl,Corner,Gtl,1Fam,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,284,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1288,1288,GasA,Ex,Y,SBrkr,1116,0,2417,4,1,Gd,Typ,TA,Attchd,Unf,2,TA,TA,Y,127,82,0,0,0,4,WD,Normal,260000,12.468436909997665,15,14,2.5,1,Ex,1,0,0,0,1,0,0
86,RL,122,11911,IR2,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,684,684,GasA,Ex,Y,SBrkr,876,0,1560,3,1,Gd,Typ,Gd,BuiltIn,Fin,2,TA,TA,Y,100,38,0,0,0,3,WD,Normal,174000,12.066810578196666,4,4,2.5,1,TA,1,0,0,0,1,0,0
87,FV,40,3951,Reg,Lvl,Corner,Gtl,TwnhsE,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,612,0,1224,2,1,Gd,Typ,NoFireplace,Detchd,RFn,2,TA,TA,Y,0,234,0,0,0,6,New,Partial,164500,12.010665849187564,0,0,2.5,1,Gd,1,1,0,0,1,0,0
88,C (all),105,8470,IR1,Lvl,Corner,Gtl,1Fam,3,2,Hip,CompShg,Plywood,Plywood,None,0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,1013,1013,GasA,TA,N,SBrkr,0,513,1526,2,1,Fa,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,other,0,0,156,0,0,10,ConLD,Abnorml,85000,11.350406535472453,94,27,1.0,1,Po,1,0,1,0,0,1,0
89,RL,60,8070,Reg,Lvl,Inside,Gtl,1Fam,4,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,588,Unf,0,402,990,GasA,Ex,Y,SBrkr,0,0,990,3,1,TA,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,8,WD,Normal,123600,11.724805824005728,13,12,2.0,1,TA,1,0,0,0,0,0,0
90,RL,60,7200,Reg,Lvl,Inside,Gtl,1Fam,4,5,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,GasA,TA,Y,other,0,0,1040,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,29,0,0,0,7,WD,Normal,109900,11.607326140391713,56,56,1.0,1,Fa,1,0,0,0,1,0,0
91,RL,85,8500,Reg,Lvl,Inside,Gtl,1Fam,5,3,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,635,1235,GasA,TA,Y,SBrkr,0,0,1235,2,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,12,WD,Abnorml,98600,11.498826540590727,45,45,1.0,1,Fa,1,0,1,0,1,0,0
92,RL,80,13360,IR1,HLS,Inside,Gtl,1Fam,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,Gd,TA,No,ALQ,713,Unf,0,163,876,GasA,Ex,Y,SBrkr,0,0,964,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,44,0,0,8,WD,Normal,163500,12.004568269319446,88,3,2.0,1,Ex,1,1,0,0,1,0,0
93,C (all),60,7200,Reg,Lvl,Corner,Gtl,2fmCon,6,6,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,Mn,Rec,1046,Unf,0,168,1214,other,Ex,N,SBrkr,1031,0,2291,4,2,TA,Typ,Gd,Detchd,Unf,2,TA,TA,Y,0,0,0,0,99,11,WD,Normal,133900,11.804848531679264,97,9,2.5,1,TA,1,0,0,0,1,0,0
94,RL,69,9337,IR1,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,0,176,824,GasA,Ex,Y,SBrkr,881,0,1786,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,162,0,0,0,5,WD,Normal,204750,12.229545001715316,10,10,3.5,1,TA,1,0,0,0,1,0,0
95,RL,80,9765,IR2,Lvl,Corner,Gtl,1Fam,6,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,Ex,Gd,PConc,Gd,Gd,No,ALQ,310,Unf,0,370,680,GasA,Gd,Y,SBrkr,790,0,1470,3,1,TA,Typ,TA,BuiltIn,Fin,2,TA,TA,Y,232,63,0,0,0,4,WD,Normal,185000,12.128111104060462,16,16,2.5,1,TA,1,0,0,0,1,0,0
96,RL,78,10264,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,Gd,TA,PConc,Gd,TA,Av,ALQ,1162,Unf,0,426,1588,GasA,Ex,Y,SBrkr,0,0,1588,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,158,29,0,0,0,8,WD,Normal,214000,12.273731294003989,7,7,2.0,1,TA,1,0,0,0,1,0,0
97,RL,73,10921,Reg,HLS,Inside,Gtl,1Fam,4,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,48,TA,TA,CBlock,TA,TA,No,Rec,520,Unf,0,440,960,GasA,TA,Y,other,0,0,960,3,1,TA,Typ,NoFireplace,Attchd,Fin,1,TA,TA,other,120,0,0,0,0,5,WD,Normal,94750,11.458997122944673,42,42,2.0,1,Po,1,0,0,0,1,0,0
98,RL,85,10625,Reg,Lvl,Corner,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,108,Unf,0,350,458,GasA,Fa,N,SBrkr,0,0,835,2,1,TA,Typ,NoFireplace,Basment,Unf,1,Fa,TA,Y,0,0,77,0,0,5,COD,Abnorml,83000,11.326595886778735,90,60,1.0,1,Po,1,0,0,0,1,0,0
99,RL,77,9320,IR1,Lvl,Inside,Gtl,1Fam,4,5,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,569,Unf,0,381,950,GasA,Fa,Y,SBrkr,0,0,1225,3,1,TA,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,352,0,0,0,0,1,WD,Normal,128950,11.76718001130949,51,51,2.5,1,Fa,1,0,0,0,0,0,0
100,RL,68,10603,IR1,Lvl,Inside,Gtl,1Fam,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,28,TA,TA,PConc,TA,TA,Mn,ALQ,1200,Unf,0,410,1610,GasA,Gd,Y,SBrkr,0,0,1610,3,1,Gd,Typ,TA,Attchd,RFn,2,TA,TA,Y,168,68,0,0,0,2,WD,Normal,205000,12.230765258120545,33,9,3.0,1,Gd,1,0,0,0,1,0,0
101,RL,77,9206,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,336,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,741,741,GasA,TA,Y,SBrkr,755,0,1732,3,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,192,46,0,0,0,6,WD,Normal,178000,12.089538829274222,25,25,2.5,1,Fa,1,0,0,0,1,0,0
102,RL,64,7018,Reg,Bnk,Inside,Gtl,Duplex,5,5,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Fa,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,GasA,TA,Y,SBrkr,0,0,1535,4,2,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,WD,Alloca,118964,11.686576205316552,30,30,2.0,1,Fa,1,0,0,0,1,0,0
103,RL,94,10402,IR1,Lvl,Corner,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1226,1226,GasA,Ex,Y,SBrkr,0,0,1226,3,1,Gd,Typ,NoFireplace,Attchd,RFn,3,TA,TA,Y,0,36,0,0,0,5,WD,Normal,198900,12.200557464842063,1,1,2.0,1,TA,1,0,0,0,1,0,0
104,RM,80,7758,Reg,Lvl,Corner,Gtl,1Fam,7,4,Gable,CompShg,Stucco,Stucco,BrkFace,600,TA,Fa,PConc,TA,TA,No,LwQ,224,Unf,0,816,1040,GasA,Ex,Y,other,592,0,1818,4,1,TA,Typ,TA,Detchd,Unf,1,TA,TA,Y,0,0,0,0,184,6,WD,Normal,169500,12.040608205802641,76,57,1.5,1,Po,1,0,0,0,1,0,0
105,FV,75,9375,Reg,Lvl,Inside,Gtl,1Fam,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,768,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1053,1053,GasA,Ex,Y,SBrkr,939,0,1992,3,1,Gd,Typ,Gd,Attchd,RFn,2,TA,TA,Y,140,45,0,0,0,8,WD,Normal,250000,12.429216196844383,5,4,2.5,1,Gd,1,0,0,0,1,0,0
106,RM,60,10800,Reg,Lvl,Inside,Gtl,1Fam,4,7,Mansard,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,641,641,GasA,Gd,Y,SBrkr,0,0,1047,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,Fa,Fa,other,0,0,0,0,0,8,WD,Normal,100000,11.512925464970229,122,12,1.0,1,TA,1,1,0,0,1,0,0
107,RM,50,6000,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,104,BLQ,169,516,789,GasA,Ex,Y,SBrkr,0,0,789,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,4,WD,Partial,115000,11.652687407345388,60,58,1.0,1,TA,1,0,0,0,1,0,0
108,RM,85,8500,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,793,793,other,TA,N,other,520,0,1517,3,1,Fa,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,other,0,0,144,0,0,8,WD,Normal,115000,11.652687407345388,88,2,2.0,1,Po,1,0,0,0,0,1,0
109,RL,105,11751,IR1,Lvl,Inside,Gtl,1Fam,6,6,Hip,CompShg,Plywood,Plywood,BrkFace,480,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Y,SBrkr,0,0,1844,3,1,TA,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,122,0,0,0,1,COD,Normal,190000,12.154779351142624,33,33,2.0,1,Gd,1,0,1,0,1,0,0
110,RL,75,9525,Reg,Lvl,Inside,Gtl,1Fam,6,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Fa,No,Rec,444,Unf,0,550,994,GasA,Gd,Y,SBrkr,639,0,1855,4,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,182,0,0,0,0,10,WD,Normal,136900,11.82700601127654,52,34,2.0,1,Po,1,0,0,0,1,0,0
111,RL,68,7750,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,134,384,GasA,Ex,Y,SBrkr,656,0,1430,3,1,TA,Typ,TA,BuiltIn,Fin,2,TA,TA,Y,180,0,0,0,0,4,WD,Normal,180000,12.100712129872347,10,10,2.5,1,TA,1,0,0,0,1,0,0
112,RL,77,9965,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,220,Gd,TA,PConc,Ex,TA,Av,GLQ,984,Unf,0,280,1264,GasA,Ex,Y,SBrkr,1414,0,2696,4,1,Ex,Typ,Gd,BuiltIn,Fin,3,TA,TA,Y,120,184,0,0,168,10,New,Partial,383970,12.858319703517948,0,0,3.5,1,TA,1,0,0,0,1,0,0
113,RL,80,21000,Reg,Bnk,Corner,Gtl,1Fam,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,GasA,TA,Y,SBrkr,0,0,2259,3,1,Gd,Typ,Gd,Basment,Unf,2,TA,TA,Y,166,120,192,0,0,10,COD,Abnorml,217000,12.287652632522597,54,54,3.0,1,Ex,1,0,1,0,1,0,0
114,RL,61,7259,IR1,Lvl,Inside,Mod,1Fam,6,8,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,774,LwQ,150,104,1028,GasA,Ex,Y,SBrkr,884,0,2320,3,1,Gd,Typ,TA,Detchd,Unf,1,TA,TA,Y,224,0,0,0,0,7,WD,Normal,259500,12.46651198158808,62,5,3.5,1,Ex,1,0,1,0,1,0,0
115,FV,34,3230,Reg,Lvl,Corner,Gtl,TwnhsE,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129,TA,TA,PConc,Gd,TA,No,GLQ,419,Unf,0,310,729,GasA,Gd,Y,SBrkr,729,0,1458,2,1,TA,Typ,Fa,Detchd,Unf,2,TA,TA,Y,0,32,0,0,0,6,WD,Normal,176000,12.078239274020289,8,8,2.5,1,Gd,1,1,0,0,1,0,0
116,RL,68,11616,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116,TA,TA,CBlock,TA,TA,No,LwQ,170,BLQ,670,252,1092,GasA,TA,Y,SBrkr,0,0,1092,3,1,TA,Typ,Po,Attchd,Unf,1,TA,TA,Y,0,20,144,0,0,9,WD,Normal,139000,11.842229212112828,47,47,1.5,1,Po,1,0,0,0,1,0,0
117,RL,74,8536,Reg,Lvl,Corner,Gtl,1Fam,5,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1125,1125,GasA,Gd,Y,SBrkr,0,0,1125,2,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,80,64,0,0,0,4,New,Partial,155000,11.951180395901384,1,0,1.5,1,Po,1,0,0,0,1,0,0
118,RL,90,12376,Reg,Lvl,Corner,Gtl,1Fam,7,5,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,GasA,Gd,Y,SBrkr,1523,0,3222,5,1,Gd,Typ,TA,Attchd,Unf,3,TA,TA,Y,367,0,0,0,0,5,WD,Normal,320000,12.676076274775909,20,20,4.0,1,Fa,1,0,0,0,1,0,0
119,RL,65,8461,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,0,1456,3,1,Gd,Typ,Gd,Attchd,Fin,2,TA,TA,Y,0,24,0,0,0,7,New,Partial,163990,12.007560729337492,1,0,2.5,1,TA,1,0,0,0,1,0,0
